Country Name,Country Code,Time,Time Code,"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]"
Grenada,GRD,1996,YR1996,5260
Grenada,GRD,1997,YR1997,5590
Grenada,GRD,1998,YR1998,6250
Grenada,GRD,1999,YR1999,6750
Grenada,GRD,2000,YR2000,7150
Grenada,GRD,2001,YR2001,7040
Grenada,GRD,2002,YR2002,7310
Grenada,GRD,2003,YR2003,8160
Grenada,GRD,2004,YR2004,8100
Grenada,GRD,2005,YR2005,10160
Grenada,GRD,2006,YR2006,10020
Grenada,GRD,2007,YR2007,10730
Grenada,GRD,2008,YR2008,11040
Grenada,GRD,2009,YR2009,10020
Grenada,GRD,2010,YR2010,10390
Grenada,GRD,2011,YR2011,10760
Grenada,GRD,2012,YR2012,10770
Grenada,GRD,2013,YR2013,11250
Grenada,GRD,2014,YR2014,11570
Grenada,GRD,2015,YR2015,12070
Grenada,GRD,2016,YR2016,12880
Guam,GUM,1985,YR1985,..
Guam,GUM,1986,YR1986,..
Guam,GUM,1987,YR1987,..
Guam,GUM,1988,YR1988,..
Guam,GUM,1989,YR1989,..
Guam,GUM,1990,YR1990,..
Guam,GUM,1991,YR1991,..
Guam,GUM,1992,YR1992,..
Guam,GUM,1993,YR1993,..
Guam,GUM,1994,YR1994,..
Guam,GUM,1995,YR1995,..
Guam,GUM,1996,YR1996,..
Guam,GUM,1997,YR1997,..
Guam,GUM,1998,YR1998,..
Guam,GUM,1999,YR1999,..
Guam,GUM,2000,YR2000,..
Guam,GUM,2001,YR2001,..
Guam,GUM,2002,YR2002,..
Guam,GUM,2003,YR2003,..
Guam,GUM,2004,YR2004,..
Guam,GUM,2005,YR2005,..
Guam,GUM,2006,YR2006,..
Guam,GUM,2007,YR2007,..
Guam,GUM,2008,YR2008,..
Guam,GUM,2009,YR2009,..
Guam,GUM,2010,YR2010,..
Guam,GUM,2011,YR2011,..
Guam,GUM,2012,YR2012,..
Guam,GUM,2013,YR2013,..
Guam,GUM,2014,YR2014,..
Guam,GUM,2015,YR2015,..
Guam,GUM,2016,YR2016,..
Guatemala,GTM,1985,YR1985,..
Guatemala,GTM,1986,YR1986,..
Guatemala,GTM,1987,YR1987,..
Guatemala,GTM,1988,YR1988,..
Guatemala,GTM,1989,YR1989,..
Guatemala,GTM,1990,YR1990,3230
Guatemala,GTM,1991,YR1991,3410
Guatemala,GTM,1992,YR1992,3570
Guatemala,GTM,1993,YR1993,3720
Guatemala,GTM,1994,YR1994,3860
Guatemala,GTM,1995,YR1995,4040
Guatemala,GTM,1996,YR1996,4120
Guatemala,GTM,1997,YR1997,4280
Guatemala,GTM,1998,YR1998,4470
Guatemala,GTM,1999,YR1999,4600
Guatemala,GTM,2000,YR2000,4760
Guatemala,GTM,2001,YR2001,4900
Guatemala,GTM,2002,YR2002,5000
Guatemala,GTM,2003,YR2003,5110
Guatemala,GTM,2004,YR2004,5270
Guatemala,GTM,2005,YR2005,5480
Guatemala,GTM,2006,YR2006,5790
Guatemala,GTM,2007,YR2007,6170
Guatemala,GTM,2008,YR2008,6380
Guatemala,GTM,2009,YR2009,6290
Guatemala,GTM,2010,YR2010,6400
Guatemala,GTM,2011,YR2011,6630
Guatemala,GTM,2012,YR2012,6870
Guatemala,GTM,2013,YR2013,7110
Guatemala,GTM,2014,YR2014,7350
Guatemala,GTM,2015,YR2015,7600
Guatemala,GTM,2016,YR2016,7770
Guinea,GIN,1985,YR1985,..
Guinea,GIN,1986,YR1986,..
Guinea,GIN,1987,YR1987,..
Guinea,GIN,1988,YR1988,..
Guinea,GIN,1989,YR1989,..
Guinea,GIN,1990,YR1990,860
Guinea,GIN,1991,YR1991,870
Guinea,GIN,1992,YR1992,870
Guinea,GIN,1993,YR1993,900
Guinea,GIN,1994,YR1994,910
Guinea,GIN,1995,YR1995,940
Guinea,GIN,1996,YR1996,960
Guinea,GIN,1997,YR1997,1000
Guinea,GIN,1998,YR1998,1020
Guinea,GIN,1999,YR1999,1070
Guinea,GIN,2000,YR2000,1100
Guinea,GIN,2001,YR2001,1140
Guinea,GIN,2002,YR2002,1220
Guinea,GIN,2003,YR2003,1160
Guinea,GIN,2004,YR2004,1190
Guinea,GIN,2005,YR2005,1210
Guinea,GIN,2006,YR2006,1290
Guinea,GIN,2007,YR2007,1390
Guinea,GIN,2008,YR2008,1410
Guinea,GIN,2009,YR2009,1370
Guinea,GIN,2010,YR2010,1440
Guinea,GIN,2011,YR2011,1510
Guinea,GIN,2012,YR2012,1610
Guinea,GIN,2013,YR2013,1680
Guinea,GIN,2014,YR2014,1770
Guinea,GIN,2015,YR2015,1820
Guinea,GIN,2016,YR2016,2010
Guinea-Bissau,GNB,1985,YR1985,..
Guinea-Bissau,GNB,1986,YR1986,..
Guinea-Bissau,GNB,1987,YR1987,..
Guinea-Bissau,GNB,1988,YR1988,..
Guinea-Bissau,GNB,1989,YR1989,..
Guinea-Bissau,GNB,1990,YR1990,970
Guinea-Bissau,GNB,1991,YR1991,1010
Guinea-Bissau,GNB,1992,YR1992,1020
Guinea-Bissau,GNB,1993,YR1993,1040
Guinea-Bissau,GNB,1994,YR1994,1080
Guinea-Bissau,GNB,1995,YR1995,1110
Guinea-Bissau,GNB,1996,YR1996,1240
Guinea-Bissau,GNB,1997,YR1997,1340
Guinea-Bissau,GNB,1998,YR1998,940
Guinea-Bissau,GNB,1999,YR1999,960
Guinea-Bissau,GNB,2000,YR2000,1040
Guinea-Bissau,GNB,2001,YR2001,1060
Guinea-Bissau,GNB,2002,YR2002,1070
Guinea-Bissau,GNB,2003,YR2003,1070
Guinea-Bissau,GNB,2004,YR2004,1110
Guinea-Bissau,GNB,2005,YR2005,1170
Guinea-Bissau,GNB,2006,YR2006,1220
Guinea-Bissau,GNB,2007,YR2007,1270
Guinea-Bissau,GNB,2008,YR2008,1290
Guinea-Bissau,GNB,2009,YR2009,1310
Guinea-Bissau,GNB,2010,YR2010,1370
Guinea-Bissau,GNB,2011,YR2011,1480
Guinea-Bissau,GNB,2012,YR2012,1450
Guinea-Bissau,GNB,2013,YR2013,1440
Guinea-Bissau,GNB,2014,YR2014,1530
Guinea-Bissau,GNB,2015,YR2015,1580
Guinea-Bissau,GNB,2016,YR2016,1660
Guyana,GUY,1985,YR1985,..
Guyana,GUY,1986,YR1986,..
Guyana,GUY,1987,YR1987,..
Guyana,GUY,1988,YR1988,..
Guyana,GUY,1989,YR1989,..
Guyana,GUY,1990,YR1990,1360
Guyana,GUY,1991,YR1991,1250
Guyana,GUY,1992,YR1992,1570
Guyana,GUY,1993,YR1993,1960
Guyana,GUY,1994,YR1994,2290
Guyana,GUY,1995,YR1995,2490
Guyana,GUY,1996,YR1996,2930
Guyana,GUY,1997,YR1997,3090
Guyana,GUY,1998,YR1998,3150
Guyana,GUY,1999,YR1999,3230
Guyana,GUY,2000,YR2000,3400
Guyana,GUY,2001,YR2001,3530
Guyana,GUY,2002,YR2002,3610
Guyana,GUY,2003,YR2003,3730
Guyana,GUY,2004,YR2004,3960
Guyana,GUY,2005,YR2005,4080
Guyana,GUY,2006,YR2006,4680
Guyana,GUY,2007,YR2007,5100
Guyana,GUY,2008,YR2008,5250
Guyana,GUY,2009,YR2009,5490
Guyana,GUY,2010,YR2010,5700
Guyana,GUY,2011,YR2011,6110
Guyana,GUY,2012,YR2012,6540
Guyana,GUY,2013,YR2013,6860
Guyana,GUY,2014,YR2014,7210
Guyana,GUY,2015,YR2015,7480
Guyana,GUY,2016,YR2016,7850
Haiti,HTI,1985,YR1985,..
Haiti,HTI,1986,YR1986,..
Haiti,HTI,1987,YR1987,..
Haiti,HTI,1988,YR1988,..
Haiti,HTI,1989,YR1989,..
Haiti,HTI,1990,YR1990,1340
Haiti,HTI,1991,YR1991,1390
Haiti,HTI,1992,YR1992,1320
Haiti,HTI,1993,YR1993,1260
Haiti,HTI,1994,YR1994,1110
Haiti,HTI,1995,YR1995,1230
Haiti,HTI,1996,YR1996,1280
Haiti,HTI,1997,YR1997,1310
Haiti,HTI,1998,YR1998,1330
Haiti,HTI,1999,YR1999,1360
Haiti,HTI,2000,YR2000,1380
Haiti,HTI,2001,YR2001,1370
Haiti,HTI,2002,YR2002,1360
Haiti,HTI,2003,YR2003,1370
Haiti,HTI,2004,YR2004,1340
Haiti,HTI,2005,YR2005,1380
Haiti,HTI,2006,YR2006,1440
Haiti,HTI,2007,YR2007,1510
Haiti,HTI,2008,YR2008,1530
Haiti,HTI,2009,YR2009,1560
Haiti,HTI,2010,YR2010,1480
Haiti,HTI,2011,YR2011,1570
Haiti,HTI,2012,YR2012,1630
Haiti,HTI,2013,YR2013,1690
Haiti,HTI,2014,YR2014,1750
Haiti,HTI,2015,YR2015,1770
Haiti,HTI,2016,YR2016,1790
Honduras,HND,1985,YR1985,..
Honduras,HND,1986,YR1986,..
Honduras,HND,1987,YR1987,..
Honduras,HND,1988,YR1988,..
Honduras,HND,1989,YR1989,..
Honduras,HND,1990,YR1990,1960
Honduras,HND,1991,YR1991,1890
Honduras,HND,1992,YR1992,1980
Honduras,HND,1993,YR1993,2140
Honduras,HND,1994,YR1994,2130
Honduras,HND,1995,YR1995,2240
Honduras,HND,1996,YR1996,2260
Honduras,HND,1997,YR1997,2370
Honduras,HND,1998,YR1998,2430
Honduras,HND,1999,YR1999,2400
Honduras,HND,2000,YR2000,2560
Honduras,HND,2001,YR2001,2610
Honduras,HND,2002,YR2002,2670
Honduras,HND,2003,YR2003,2760
Honduras,HND,2004,YR2004,2920
Honduras,HND,2005,YR2005,3140
Honduras,HND,2006,YR2006,3360
Honduras,HND,2007,YR2007,3650
Honduras,HND,2008,YR2008,3780
Honduras,HND,2009,YR2009,3610
Honduras,HND,2010,YR2010,3710
Honduras,HND,2011,YR2011,3820
Honduras,HND,2012,YR2012,3920
Honduras,HND,2013,YR2013,4000
Honduras,HND,2014,YR2014,4090
Honduras,HND,2015,YR2015,4280
Honduras,HND,2016,YR2016,4420
"Hong Kong SAR, China",HKG,1985,YR1985,..
"Hong Kong SAR, China",HKG,1986,YR1986,..
"Hong Kong SAR, China",HKG,1987,YR1987,..
"Hong Kong SAR, China",HKG,1988,YR1988,..
"Hong Kong SAR, China",HKG,1989,YR1989,..
"Hong Kong SAR, China",HKG,1990,YR1990,16950
"Hong Kong SAR, China",HKG,1991,YR1991,18260
"Hong Kong SAR, China",HKG,1992,YR1992,19650
"Hong Kong SAR, China",HKG,1993,YR1993,21870
"Hong Kong SAR, China",HKG,1994,YR1994,23080
"Hong Kong SAR, China",HKG,1995,YR1995,23800
"Hong Kong SAR, China",HKG,1996,YR1996,23750
"Hong Kong SAR, China",HKG,1997,YR1997,25380
"Hong Kong SAR, China",HKG,1998,YR1998,24430
"Hong Kong SAR, China",HKG,1999,YR1999,25210
"Hong Kong SAR, China",HKG,2000,YR2000,27180
"Hong Kong SAR, China",HKG,2001,YR2001,28160
"Hong Kong SAR, China",HKG,2002,YR2002,28470
"Hong Kong SAR, China",HKG,2003,YR2003,30560
"Hong Kong SAR, China",HKG,2004,YR2004,33720
"Hong Kong SAR, China",HKG,2005,YR2005,36630
"Hong Kong SAR, China",HKG,2006,YR2006,40880
"Hong Kong SAR, China",HKG,2007,YR2007,44670
"Hong Kong SAR, China",HKG,2008,YR2008,47440
"Hong Kong SAR, China",HKG,2009,YR2009,45250
"Hong Kong SAR, China",HKG,2010,YR2010,48130
"Hong Kong SAR, China",HKG,2011,YR2011,51450
"Hong Kong SAR, China",HKG,2012,YR2012,52050
"Hong Kong SAR, China",HKG,2013,YR2013,54550
"Hong Kong SAR, China",HKG,2014,YR2014,56760
"Hong Kong SAR, China",HKG,2015,YR2015,58120
"Hong Kong SAR, China",HKG,2016,YR2016,60160
Hungary,HUN,1985,YR1985,..
Hungary,HUN,1986,YR1986,..
Hungary,HUN,1987,YR1987,..
Hungary,HUN,1988,YR1988,..
Hungary,HUN,1989,YR1989,..
Hungary,HUN,1990,YR1990,..
Hungary,HUN,1991,YR1991,..
Hungary,HUN,1992,YR1992,..
Hungary,HUN,1993,YR1993,8290
Hungary,HUN,1994,YR1994,8690
Hungary,HUN,1995,YR1995,8870
Hungary,HUN,1996,YR1996,9010
Hungary,HUN,1997,YR1997,9320
Hungary,HUN,1998,YR1998,9850
Hungary,HUN,1999,YR1999,10270
Hungary,HUN,2000,YR2000,11280
Hungary,HUN,2001,YR2001,12570
Hungary,HUN,2002,YR2002,13790
Hungary,HUN,2003,YR2003,14730
Hungary,HUN,2004,YR2004,15340
Hungary,HUN,2005,YR2005,16100
Hungary,HUN,2006,YR2006,17290
Hungary,HUN,2007,YR2007,17690
Hungary,HUN,2008,YR2008,19330
Hungary,HUN,2009,YR2009,19620
Hungary,HUN,2010,YR2010,20450
Hungary,HUN,2011,YR2011,21670
Hungary,HUN,2012,YR2012,22080
Hungary,HUN,2013,YR2013,23730
Hungary,HUN,2014,YR2014,24310
Hungary,HUN,2015,YR2015,24680
Hungary,HUN,2016,YR2016,25210
Iceland,ISL,1985,YR1985,..
Iceland,ISL,1986,YR1986,..
Iceland,ISL,1987,YR1987,..
Iceland,ISL,1988,YR1988,..
Iceland,ISL,1989,YR1989,..
Iceland,ISL,1990,YR1990,21490
Iceland,ISL,1991,YR1991,22060
Iceland,ISL,1992,YR1992,21620
Iceland,ISL,1993,YR1993,22150
Iceland,ISL,1994,YR1994,23080
Iceland,ISL,1995,YR1995,23530
Iceland,ISL,1996,YR1996,24510
Iceland,ISL,1997,YR1997,26440
Iceland,ISL,1998,YR1998,28130
Iceland,ISL,1999,YR1999,28980
Iceland,ISL,2000,YR2000,28670
Iceland,ISL,2001,YR2001,30840
Iceland,ISL,2002,YR2002,32660
Iceland,ISL,2003,YR2003,32400
Iceland,ISL,2004,YR2004,34340
Iceland,ISL,2005,YR2005,35470
Iceland,ISL,2006,YR2006,36310
Iceland,ISL,2007,YR2007,38750
Iceland,ISL,2008,YR2008,34050
Iceland,ISL,2009,YR2009,33590
Iceland,ISL,2010,YR2010,32200
Iceland,ISL,2011,YR2011,34550
Iceland,ISL,2012,YR2012,36690
Iceland,ISL,2013,YR2013,42100
Iceland,ISL,2014,YR2014,43500
Iceland,ISL,2015,YR2015,46380
Iceland,ISL,2016,YR2016,49550
"Iran, Islamic Rep.",IRN,1985,YR1985,..
"Iran, Islamic Rep.",IRN,1986,YR1986,..
"Iran, Islamic Rep.",IRN,1987,YR1987,..
"Iran, Islamic Rep.",IRN,1988,YR1988,..
"Iran, Islamic Rep.",IRN,1989,YR1989,..
"Iran, Islamic Rep.",IRN,1990,YR1990,7390
"Iran, Islamic Rep.",IRN,1991,YR1991,8390
"Iran, Islamic Rep.",IRN,1992,YR1992,8690
"Iran, Islamic Rep.",IRN,1993,YR1993,8910
"Iran, Islamic Rep.",IRN,1994,YR1994,8740
"Iran, Islamic Rep.",IRN,1995,YR1995,9160
"Iran, Islamic Rep.",IRN,1996,YR1996,9420
"Iran, Islamic Rep.",IRN,1997,YR1997,9560
"Iran, Islamic Rep.",IRN,1998,YR1998,9790
"Iran, Islamic Rep.",IRN,1999,YR1999,9700
"Iran, Islamic Rep.",IRN,2000,YR2000,10400
"Iran, Islamic Rep.",IRN,2001,YR2001,10580
"Iran, Islamic Rep.",IRN,2002,YR2002,11400
"Iran, Islamic Rep.",IRN,2003,YR2003,12480
"Iran, Islamic Rep.",IRN,2004,YR2004,13180
"Iran, Islamic Rep.",IRN,2005,YR2005,13880
"Iran, Islamic Rep.",IRN,2006,YR2006,14880
"Iran, Islamic Rep.",IRN,2007,YR2007,16380
"Iran, Islamic Rep.",IRN,2008,YR2008,16570
"Iran, Islamic Rep.",IRN,2009,YR2009,16610
"Iran, Islamic Rep.",IRN,2010,YR2010,17580
"Iran, Islamic Rep.",IRN,2011,YR2011,18190
"Iran, Islamic Rep.",IRN,2012,YR2012,17050
"Iran, Islamic Rep.",IRN,2013,YR2013,17070
"Iran, Islamic Rep.",IRN,2014,YR2014,17880
"Iran, Islamic Rep.",IRN,2015,YR2015,17620
"Iran, Islamic Rep.",IRN,2016,YR2016,20010
Iraq,IRQ,1985,YR1985,..
Iraq,IRQ,1986,YR1986,..
Iraq,IRQ,1987,YR1987,..
Iraq,IRQ,1988,YR1988,..
Iraq,IRQ,1989,YR1989,..
Iraq,IRQ,1990,YR1990,7340
Iraq,IRQ,1991,YR1991,2650
Iraq,IRQ,1992,YR1992,3510
Iraq,IRQ,1993,YR1993,4600
Iraq,IRQ,1994,YR1994,4730
Iraq,IRQ,1995,YR1995,4780
Iraq,IRQ,1996,YR1996,5240
Iraq,IRQ,1997,YR1997,6180
Iraq,IRQ,1998,YR1998,8170
Iraq,IRQ,1999,YR1999,9420
Iraq,IRQ,2000,YR2000,9590
Iraq,IRQ,2001,YR2001,9740
Iraq,IRQ,2002,YR2002,8870
Iraq,IRQ,2003,YR2003,6000
Iraq,IRQ,2004,YR2004,9250
Iraq,IRQ,2005,YR2005,9840
Iraq,IRQ,2006,YR2006,10890
Iraq,IRQ,2007,YR2007,11090
Iraq,IRQ,2008,YR2008,12360
Iraq,IRQ,2009,YR2009,12240
Iraq,IRQ,2010,YR2010,12600
Iraq,IRQ,2011,YR2011,13250
Iraq,IRQ,2012,YR2012,14970
Iraq,IRQ,2013,YR2013,15600
Iraq,IRQ,2014,YR2014,15460
Iraq,IRQ,2015,YR2015,15490
Iraq,IRQ,2016,YR2016,17200
Ireland,IRL,1985,YR1985,..
Ireland,IRL,1986,YR1986,..
Ireland,IRL,1987,YR1987,..
Ireland,IRL,1988,YR1988,..
Ireland,IRL,1989,YR1989,..
Ireland,IRL,1990,YR1990,12770
Ireland,IRL,1991,YR1991,13420
Ireland,IRL,1992,YR1992,13910
Ireland,IRL,1993,YR1993,14620
Ireland,IRL,1994,YR1994,15800
Ireland,IRL,1995,YR1995,17300
Ireland,IRL,1996,YR1996,18800
Ireland,IRL,1997,YR1997,20440
Ireland,IRL,1998,YR1998,22460
Ireland,IRL,1999,YR1999,23560
Ireland,IRL,2000,YR2000,26300
Ireland,IRL,2001,YR2001,27810
Ireland,IRL,2002,YR2002,29520
Ireland,IRL,2003,YR2003,31240
Ireland,IRL,2004,YR2004,33380
Ireland,IRL,2005,YR2005,35020
Ireland,IRL,2006,YR2006,38790
Ireland,IRL,2007,YR2007,40440
Ireland,IRL,2008,YR2008,38330
Ireland,IRL,2009,YR2009,34690
Ireland,IRL,2010,YR2010,36150
Ireland,IRL,2011,YR2011,36960
Ireland,IRL,2012,YR2012,37930
Ireland,IRL,2013,YR2013,40840
Ireland,IRL,2014,YR2014,43480
Ireland,IRL,2015,YR2015,54230
Ireland,IRL,2016,YR2016,59000
Isle of Man,IMN,1985,YR1985,..
Isle of Man,IMN,1986,YR1986,..
Isle of Man,IMN,1987,YR1987,..
Isle of Man,IMN,1988,YR1988,..
Isle of Man,IMN,1989,YR1989,..
Isle of Man,IMN,1990,YR1990,..
Isle of Man,IMN,1991,YR1991,..
Isle of Man,IMN,1992,YR1992,..
Isle of Man,IMN,1993,YR1993,..
Isle of Man,IMN,1994,YR1994,..
Isle of Man,IMN,1995,YR1995,..
Isle of Man,IMN,1996,YR1996,..
Isle of Man,IMN,1997,YR1997,..
Isle of Man,IMN,1998,YR1998,..
Isle of Man,IMN,1999,YR1999,..
Isle of Man,IMN,2000,YR2000,..
Isle of Man,IMN,2001,YR2001,..
Isle of Man,IMN,2002,YR2002,..
Isle of Man,IMN,2003,YR2003,..
Isle of Man,IMN,2004,YR2004,..
Isle of Man,IMN,2005,YR2005,..
Isle of Man,IMN,2006,YR2006,..
Isle of Man,IMN,2007,YR2007,..
Isle of Man,IMN,2008,YR2008,..
Isle of Man,IMN,2009,YR2009,..
Isle of Man,IMN,2010,YR2010,..
Isle of Man,IMN,2011,YR2011,..
Isle of Man,IMN,2012,YR2012,..
Isle of Man,IMN,2013,YR2013,..
Isle of Man,IMN,2014,YR2014,..
Isle of Man,IMN,2015,YR2015,..
Isle of Man,IMN,2016,YR2016,..
Israel,ISR,1985,YR1985,..
Israel,ISR,1986,YR1986,..
Israel,ISR,1987,YR1987,..
Israel,ISR,1988,YR1988,..
Israel,ISR,1989,YR1989,..
Israel,ISR,1990,YR1990,14510
Israel,ISR,1991,YR1991,15350
Israel,ISR,1992,YR1992,16300
Israel,ISR,1993,YR1993,16920
Israel,ISR,1994,YR1994,18060
Israel,ISR,1995,YR1995,19220
Israel,ISR,1996,YR1996,20140
Israel,ISR,1997,YR1997,20710
Israel,ISR,1998,YR1998,21310
Israel,ISR,1999,YR1999,21630
Israel,ISR,2000,YR2000,23380
Israel,ISR,2001,YR2001,23900
Israel,ISR,2002,YR2002,24290
Israel,ISR,2003,YR2003,22940
Israel,ISR,2004,YR2004,24490
Israel,ISR,2005,YR2005,24600
Israel,ISR,2006,YR2006,25580
Israel,ISR,2007,YR2007,27460
Israel,ISR,2008,YR2008,26870
Israel,ISR,2009,YR2009,26830
Israel,ISR,2010,YR2010,28280
Israel,ISR,2011,YR2011,30160
Israel,ISR,2012,YR2012,30930
Israel,ISR,2013,YR2013,33470
Israel,ISR,2014,YR2014,33840
Israel,ISR,2015,YR2015,35580
Israel,ISR,2016,YR2016,36810
Jamaica,JAM,1985,YR1985,..
Jamaica,JAM,1986,YR1986,..
Jamaica,JAM,1987,YR1987,..
Jamaica,JAM,1988,YR1988,..
Jamaica,JAM,1989,YR1989,..
Jamaica,JAM,1990,YR1990,4260
Jamaica,JAM,1991,YR1991,4550
Jamaica,JAM,1992,YR1992,4790
Jamaica,JAM,1993,YR1993,5600
Jamaica,JAM,1994,YR1994,5570
Jamaica,JAM,1995,YR1995,5810
Jamaica,JAM,1996,YR1996,6020
Jamaica,JAM,1997,YR1997,5960
Jamaica,JAM,1998,YR1998,5840
Jamaica,JAM,1999,YR1999,5920
Jamaica,JAM,2000,YR2000,6050
Jamaica,JAM,2001,YR2001,6160
Jamaica,JAM,2002,YR2002,6230
Jamaica,JAM,2003,YR2003,6580
Jamaica,JAM,2004,YR2004,6820
Jamaica,JAM,2005,YR2005,7040
Jamaica,JAM,2006,YR2006,7490
Jamaica,JAM,2007,YR2007,7760
Jamaica,JAM,2008,YR2008,7890
Jamaica,JAM,2009,YR2009,7460
Jamaica,JAM,2010,YR2010,7540
Jamaica,JAM,2011,YR2011,7810
Jamaica,JAM,2012,YR2012,8040
Jamaica,JAM,2013,YR2013,8100
Jamaica,JAM,2014,YR2014,8260
Jamaica,JAM,2015,YR2015,8310
Jamaica,JAM,2016,YR2016,8400
Jordan,JOR,1985,YR1985,..
Jordan,JOR,1986,YR1986,..
Jordan,JOR,1987,YR1987,..
Jordan,JOR,1988,YR1988,..
Jordan,JOR,1989,YR1989,..
Jordan,JOR,1990,YR1990,3850
Jordan,JOR,1991,YR1991,3720
Jordan,JOR,1992,YR1992,4350
Jordan,JOR,1993,YR1993,4460
Jordan,JOR,1994,YR1994,4580
Jordan,JOR,1995,YR1995,4820
Jordan,JOR,1996,YR1996,4850
Jordan,JOR,1997,YR1997,5050
Jordan,JOR,1998,YR1998,5210
Jordan,JOR,1999,YR1999,5370
Jordan,JOR,2000,YR2000,5800
Jordan,JOR,2001,YR2001,6180
Jordan,JOR,2002,YR2002,6450
Jordan,JOR,2003,YR2003,6750
Jordan,JOR,2004,YR2004,7420
Jordan,JOR,2005,YR2005,8040
Jordan,JOR,2006,YR2006,8660
Jordan,JOR,2007,YR2007,9250
Jordan,JOR,2008,YR2008,9510
Jordan,JOR,2009,YR2009,9590
Jordan,JOR,2010,YR2010,9210
Jordan,JOR,2011,YR2011,9130
Jordan,JOR,2012,YR2012,9010
Jordan,JOR,2013,YR2013,8970
Jordan,JOR,2014,YR2014,8980
Jordan,JOR,2015,YR2015,8940
Jordan,JOR,2016,YR2016,8980
Kazakhstan,KAZ,1985,YR1985,..
Kazakhstan,KAZ,1986,YR1986,..
Kazakhstan,KAZ,1987,YR1987,..
Kazakhstan,KAZ,1988,YR1988,..
Kazakhstan,KAZ,1989,YR1989,..
Kazakhstan,KAZ,1990,YR1990,..
Kazakhstan,KAZ,1991,YR1991,..
Kazakhstan,KAZ,1992,YR1992,..
Kazakhstan,KAZ,1993,YR1993,6980
Kazakhstan,KAZ,1994,YR1994,6300
Kazakhstan,KAZ,1995,YR1995,6000
Kazakhstan,KAZ,1996,YR1996,6210
Kazakhstan,KAZ,1997,YR1997,6500
Kazakhstan,KAZ,1998,YR1998,6560
Kazakhstan,KAZ,1999,YR1999,6770
Kazakhstan,KAZ,2000,YR2000,7350
Kazakhstan,KAZ,2001,YR2001,8660
Kazakhstan,KAZ,2002,YR2002,9760
Kazakhstan,KAZ,2003,YR2003,10720
Kazakhstan,KAZ,2004,YR2004,11860
Kazakhstan,KAZ,2005,YR2005,12920
Kazakhstan,KAZ,2006,YR2006,14220
Kazakhstan,KAZ,2007,YR2007,15590
Kazakhstan,KAZ,2008,YR2008,15830
Kazakhstan,KAZ,2009,YR2009,16370
Kazakhstan,KAZ,2010,YR2010,17110
Kazakhstan,KAZ,2011,YR2011,18210
Kazakhstan,KAZ,2012,YR2012,19370
Kazakhstan,KAZ,2013,YR2013,21250
Kazakhstan,KAZ,2014,YR2014,22310
Kazakhstan,KAZ,2015,YR2015,23550
Kazakhstan,KAZ,2016,YR2016,22900
Kenya,KEN,1985,YR1985,..
Kenya,KEN,1986,YR1986,..
Kenya,KEN,1987,YR1987,..
Kenya,KEN,1988,YR1988,..
Kenya,KEN,1989,YR1989,..
Kenya,KEN,1990,YR1990,1470
Kenya,KEN,1991,YR1991,1490
Kenya,KEN,1992,YR1992,1470
Kenya,KEN,1993,YR1993,1430
Kenya,KEN,1994,YR1994,1470
Kenya,KEN,1995,YR1995,1550
Kenya,KEN,1996,YR1996,1620
Kenya,KEN,1997,YR1997,1620
Kenya,KEN,1998,YR1998,1660
Kenya,KEN,1999,YR1999,1670
Kenya,KEN,2000,YR2000,1670
Kenya,KEN,2001,YR2001,1730
Kenya,KEN,2002,YR2002,1720
Kenya,KEN,2003,YR2003,1750
Kenya,KEN,2004,YR2004,1850
Kenya,KEN,2005,YR2005,1980
Kenya,KEN,2006,YR2006,2110
Kenya,KEN,2007,YR2007,2250
Kenya,KEN,2008,YR2008,2240
Kenya,KEN,2009,YR2009,2270
Kenya,KEN,2010,YR2010,2420
Kenya,KEN,2011,YR2011,2560
Kenya,KEN,2012,YR2012,2640
Kenya,KEN,2013,YR2013,2750
Kenya,KEN,2014,YR2014,2860
Kenya,KEN,2015,YR2015,2990
Kenya,KEN,2016,YR2016,3130
Kiribati,KIR,1985,YR1985,..
Kiribati,KIR,1986,YR1986,..
Kiribati,KIR,1987,YR1987,..
Kiribati,KIR,1988,YR1988,..
Kiribati,KIR,1989,YR1989,..
Kiribati,KIR,1990,YR1990,1520
Kiribati,KIR,1991,YR1991,2040
Kiribati,KIR,1992,YR1992,2100
Kiribati,KIR,1993,YR1993,2050
Kiribati,KIR,1994,YR1994,2090
Kiribati,KIR,1995,YR1995,2220
Kiribati,KIR,1996,YR1996,1950
Kiribati,KIR,1997,YR1997,2350
Kiribati,KIR,1998,YR1998,2630
Kiribati,KIR,1999,YR1999,2390
Kiribati,KIR,2000,YR2000,2560
Kiribati,KIR,2001,YR2001,2700
Kiribati,KIR,2002,YR2002,2590
Kiribati,KIR,2003,YR2003,2500
Kiribati,KIR,2004,YR2004,2480
Kiribati,KIR,2005,YR2005,2510
Kiribati,KIR,2006,YR2006,2470
Kiribati,KIR,2007,YR2007,2570
Kiribati,KIR,2008,YR2008,2570
Kiribati,KIR,2009,YR2009,2420
Kiribati,KIR,2010,YR2010,2520
Kiribati,KIR,2011,YR2011,2440
Kiribati,KIR,2012,YR2012,2770
Kiribati,KIR,2013,YR2013,3180
Kiribati,KIR,2014,YR2014,3600
